OA Code,LA Name,Region Name,OAC11UK0031
E00051919,Walsall,West Midlands,81.1111111111111,
E00050920,Sandwell,West Midlands,8.75912408759124,
E00049154,Coventry,West Midlands,64.7540983606557,
E00050921,Sandwell,West Midlands,10.1449275362319,
E00049158,Coventry,West Midlands,7.80141843971631,
E00050187,Sandwell,West Midlands,59.1304347826087,
E00050877,Sandwell,West Midlands,55.2631578947368,
E00051916,Walsall,West Midlands,90.1515151515152,
E00052159,Walsall,West Midlands,93.1034482758621,
E00050875,Sandwell,West Midlands,48.9051094890511,
E00050929,Sandwell,West Midlands,49.5145631067961,
E00050057,Dudley,West Midlands,88.1578947368421,
E00050052,Dudley,West Midlands,69.6428571428571,
E00051084,Sandwell,West Midlands,59.748427672956,
E00158083,North Warwickshire,West Midlands,22.6666666666667,
E00051005,Sandwell,West Midlands,32.2834645669291,
E00158082,North Warwickshire,West Midlands,33.0578512396694,
E00158081,North Warwickshire,West Midlands,28.2051282051282,
E00158086,North Warwickshire,West Midlands,75,
E00051009,Sandwell,West Midlands,72.4409448818898,
E00158085,North Warwickshire,West Midlands,89.4736842105263,
E00158084,North Warwickshire,West Midlands,71.2418300653595,
E00051008,Sandwell,West Midlands,46.09375,
E00051089,Sandwell,West Midlands,53.4883720930233,
E00051088,Sandwell,West Midlands,44.3661971830986,
E00158088,North Warwickshire,West Midlands,64.0625,
E00049812,Dudley,West Midlands,91.2408759124088,
E00048823,Coventry,West Midlands,89.7196261682243,
E00049893,Dudley,West Midlands,74.8031496062992,
E00171356,Dudley,West Midlands,86.4661654135338,
E00049810,Dudley,West Midlands,90.9774436090226,
E00049891,Dudley,West Midlands,72.7891156462585,
E00171359,Dudley,West Midlands,42.9577464788732,
E00049890,Dudley,West Midlands,62.8140703517588,
E00050367,Sandwell,West Midlands,42.0689655172414,
E00049811,Dudley,West Midlands,24.5901639344262,
E00158352,Nuneaton and Bedworth,West Midlands,69.811320754717,
E00050365,Sandwell,West Midlands,73.134328358209,
E00158353,Nuneaton and Bedworth,West Midlands,82.5503355704698,
E00050362,Sandwell,West Midlands,57.1428571428571,
E00158350,Nuneaton and Bedworth,West Midlands,92.8571428571429,
E00050363,Sandwell,West Midlands,54.0540540540541,
E00158351,Nuneaton and Bedworth,West Midlands,86,
E00158356,Nuneaton and Bedworth,West Midlands,12.9032258064516,
E00050360,Sandwell,West Midlands,51.6666666666667,
E00158357,Nuneaton and Bedworth,West Midlands,84.0277777777778,
E00168262,Walsall,West Midlands,86.5671641791045,
E00158354,Nuneaton and Bedworth,West Midlands,64.0776699029126,
E00158355,Nuneaton and Bedworth,West Midlands,80.3418803418803,
E00158358,Nuneaton and Bedworth,West Midlands,3.84615384615385,
E00168260,Walsall,West Midlands,79.4871794871795,
E00158359,Nuneaton and Bedworth,West Midlands,97.1428571428571,
E00158262,Nuneaton and Bedworth,West Midlands,6.87022900763359,
E00158265,Nuneaton and Bedworth,West Midlands,61.1374407582938,
E00158263,Nuneaton and Bedworth,West Midlands,44.9612403100775,
E00052255,Walsall,West Midlands,58.7301587301587,
E00158261,Nuneaton and Bedworth,West Midlands,63.8655462184874,
E00158268,Nuneaton and Bedworth,West Midlands,47.979797979798,
E00158266,Nuneaton and Bedworth,West Midlands,47.1698113207547,
E00158269,Nuneaton and Bedworth,West Midlands,39.3548387096774,
E00158267,Nuneaton and Bedworth,West Midlands,48.993288590604,
E00050207,Sandwell,West Midlands,93.6363636363636,
E00052254,Walsall,West Midlands,65.0406504065041,
E00050286,Sandwell,West Midlands,50.625,
E00158264,Nuneaton and Bedworth,West Midlands,28.7425149700599,
E00050281,Sandwell,West Midlands,89.8550724637681,
E00048264,Coventry,West Midlands,94.8148148148148,
E00050200,Sandwell,West Midlands,88.7096774193548,
E00050201,Sandwell,West Midlands,53.3898305084746,
E00050280,Sandwell,West Midlands,58.974358974359,
E00049259,Dudley,West Midlands,19.205298013245,
E00050288,Sandwell,West Midlands,55.5555555555556,
E00052566,Walsall,West Midlands,53.1746031746032,
E00050209,Sandwell,West Midlands,60.6666666666667,
E00052564,Walsall,West Midlands,78.2258064516129,
E00050558,Sandwell,West Midlands,58.3333333333333,
E00052565,Walsall,West Midlands,12.9310344827586,
E00158503,Nuneaton and Bedworth,West Midlands,85.7142857142857,
E00052563,Walsall,West Midlands,57.1428571428571,
E00052560,Walsall,West Midlands,34.8148148148148,
E00158582,Nuneaton and Bedworth,West Midlands,90.5063291139241,
E00052561,Walsall,West Midlands,56.7567567567568,
E00158500,Nuneaton and Bedworth,West Midlands,81.8840579710145,
E00158581,Nuneaton and Bedworth,West Midlands,98.3606557377049,
E00050556,Sandwell,West Midlands,68.2926829268293,
E00158501,Nuneaton and Bedworth,West Midlands,38.6792452830189,
E00052569,Walsall,West Midlands,88.4615384615385,
E00158580,Nuneaton and Bedworth,West Midlands,92.8571428571429,
E00158587,Nuneaton and Bedworth,West Midlands,26.7857142857143,
E00050555,Sandwell,West Midlands,52.8,
E00158506,Nuneaton and Bedworth,West Midlands,52.3076923076923,
E00050551,Sandwell,West Midlands,44.3786982248521,
E00158586,Nuneaton and Bedworth,West Midlands,23.469387755102,
E00158507,Nuneaton and Bedworth,West Midlands,95.2755905511811,
E00158584,Nuneaton and Bedworth,West Midlands,95.7575757575758,
E00158585,Nuneaton and Bedworth,West Midlands,98.6206896551724,
E00158504,Nuneaton and Bedworth,West Midlands,61.8320610687023,
E00158505,Nuneaton and Bedworth,West Midlands,70.5521472392638,
E00158589,Nuneaton and Bedworth,West Midlands,88.4057971014493,
E00052403,Walsall,West Midlands,21.5962441314554,
E00052389,Walsall,West Midlands,46.3235294117647,
E00158508,Nuneaton and Bedworth,West Midlands,59.6899224806201,
E00158588,Nuneaton and Bedworth,West Midlands,90.7563025210084,
E00052485,Walsall,West Midlands,97.6744186046512,
E00158509,Nuneaton and Bedworth,West Midlands,95.2380952380952,
E00158455,Nuneaton and Bedworth,West Midlands,82.2222222222222,
E00049563,Dudley,West Midlands,57.3529411764706,
E00052400,Walsall,West Midlands,18.2926829268293,
E00052481,Walsall,West Midlands,95.1612903225807,
E00049561,Dudley,West Midlands,38.6206896551724,
E00158458,Nuneaton and Bedworth,West Midlands,94.7826086956522,
E00051762,Walsall,West Midlands,94.1176470588235,
E00052401,Walsall,West Midlands,21.830985915493,
E00158459,Nuneaton and Bedworth,West Midlands,61.4814814814815,
E00050787,Sandwell,West Midlands,82.8828828828829,
E00048450,Coventry,West Midlands,34.6456692913386,
E00050706,Sandwell,West Midlands,37.5661375661376,
E00050786,Sandwell,West Midlands,25.9615384615385,
E00050784,Sandwell,West Midlands,32.8,
E00050707,Sandwell,West Midlands,72.5663716814159,
E00050705,Sandwell,West Midlands,84.8739495798319,
E00050785,Sandwell,West Midlands,79.5918367346939,
E00050782,Sandwell,West Midlands,58.5585585585586,
E00050704,Sandwell,West Midlands,71.2962962962963,
E00050703,Sandwell,West Midlands,92.2413793103448,
E00050780,Sandwell,West Midlands,57.4074074074074,
E00050464,Sandwell,West Midlands,60.3305785123967,
E00048769,Coventry,West Midlands,23.0769230769231,
E00050701,Sandwell,West Midlands,69.7247706422018,
E00050789,Sandwell,West Midlands,16.2393162393162,
E00050465,Sandwell,West Midlands,57.9439252336449,
E00049751,Dudley,West Midlands,59.8484848484849,
E00050463,Sandwell,West Midlands,73.4265734265734,
E00050708,Sandwell,West Midlands,82.7586206896552,
E00050656,Sandwell,West Midlands,18.3098591549296,
E00050653,Sandwell,West Midlands,74.1935483870968,
E00050461,Sandwell,West Midlands,55.7692307692308,
E00158603,Nuneaton and Bedworth,West Midlands,87.5,
E00050468,Sandwell,West Midlands,34.1269841269841,
E00158602,Nuneaton and Bedworth,West Midlands,90.5109489051095,
E00158173,North Warwickshire,West Midlands,83.8709677419355,
E00158600,Nuneaton and Bedworth,West Midlands,93.6,
E00158170,North Warwickshire,West Midlands,84.8484848484848,
E00158607,Nuneaton and Bedworth,West Midlands,62.9032258064516,
E00158171,North Warwickshire,West Midlands,53.2608695652174,
E00158176,North Warwickshire,West Midlands,55.1020408163265,
E00158604,Nuneaton and Bedworth,West Midlands,81.4159292035398,
E00158605,Nuneaton and Bedworth,West Midlands,52.8925619834711,
E00158608,Nuneaton and Bedworth,West Midlands,58.0645161290323,
E00052127,Walsall,West Midlands,23.9669421487603,
E00158609,Nuneaton and Bedworth,West Midlands,65.8536585365854,
E00158177,North Warwickshire,West Midlands,64.1025641025641,
E00049667,Dudley,West Midlands,36.8421052631579,
E00158174,North Warwickshire,West Midlands,85.981308411215,
E00158175,North Warwickshire,West Midlands,20.8955223880597,
E00049662,Dudley,West Midlands,95.9016393442623,
E00050848,Sandwell,West Midlands,27.906976744186,
E00158178,North Warwickshire,West Midlands,55.1401869158878,
E00050934,Sandwell,West Midlands,54.0106951871658,
E00158452,Nuneaton and Bedworth,West Midlands,79.3103448275862,
E00052121,Walsall,West Midlands,55.9055118110236,
E00050840,Sandwell,West Midlands,75.609756097561,
E00050932,Sandwell,West Midlands,59.0425531914894,
E00050841,Sandwell,West Midlands,67.910447761194,
E00050020,Dudley,West Midlands,53.0769230769231,
E00050849,Sandwell,West Midlands,19.8198198198198,
E00158450,Nuneaton and Bedworth,West Midlands,70.1612903225807,
E00158091,North Warwickshire,West Midlands,84.7457627118644,
E00050028,Dudley,West Midlands,40.9448818897638,
E00051010,Sandwell,West Midlands,33.5766423357664,
E00158090,North Warwickshire,West Midlands,61.6,
E00158093,North Warwickshire,West Midlands,82.7338129496403,
E00158097,North Warwickshire,West Midlands,95.6140350877193,
E00051091,Sandwell,West Midlands,10.5263157894737,
E00052406,Walsall,West Midlands,29.4964028776978,
E00158095,North Warwickshire,West Midlands,69.9186991869919,
E00049073,Coventry,West Midlands,20.4819277108434,
E00158094,North Warwickshire,West Midlands,96,
E00051018,Sandwell,West Midlands,35.7142857142857,
E00048832,Coventry,West Midlands,47.1544715447154,
E00051099,Sandwell,West Midlands,83.0508474576271,
E00050374,Sandwell,West Midlands,49.21875,
E00052487,Walsall,West Midlands,88.2352941176471,
E00051019,Sandwell,West Midlands,44.53125,
E00050370,Sandwell,West Midlands,60.5381165919283,
E00158456,Nuneaton and Bedworth,West Midlands,86.5248226950355,
E00051098,Sandwell,West Midlands,7.03125,
E00050376,Sandwell,West Midlands,23.2758620689655,
E00158099,North Warwickshire,West Midlands,94.2446043165468,
E00050377,Sandwell,West Midlands,28.7769784172662,
E00050371,Sandwell,West Midlands,31.404958677686,
E00052407,Walsall,West Midlands,81.6793893129771,
E00052391,Walsall,West Midlands,4.63576158940397,
E00158322,Nuneaton and Bedworth,West Midlands,87.0748299319728,
E00158323,Nuneaton and Bedworth,West Midlands,85.7142857142857,
E00158328,Nuneaton and Bedworth,West Midlands,69.5364238410596,
E00158320,Nuneaton and Bedworth,West Midlands,38.7931034482759,
E00052399,Walsall,West Midlands,22.0689655172414,
E00052316,Walsall,West Midlands,99.1803278688525,
E00052397,Walsall,West Midlands,2.87769784172662,
E00052318,Walsall,West Midlands,80.327868852459,
E00158327,Nuneaton and Bedworth,West Midlands,40.3225806451613,
E00158457,Nuneaton and Bedworth,West Midlands,96.8992248062015,
E00158324,Nuneaton and Bedworth,West Midlands,78.9473684210526,
E00049314,Dudley,West Midlands,78.5123966942149,
E00158325,Nuneaton and Bedworth,West Midlands,81.3432835820896,
E00052313,Walsall,West Midlands,88.7218045112782,
E00052404,Walsall,West Midlands,39.3103448275862,
E00049395,Dudley,West Midlands,33.59375,
E00052392,Walsall,West Midlands,37.1951219512195,
E00168278,North Warwickshire,West Midlands,91.9642857142857,
E00168279,North Warwickshire,West Midlands,83.0065359477124,
E00168273,Walsall,West Midlands,24.390243902439,
E00158272,Nuneaton and Bedworth,West Midlands,56.9343065693431,
E00158273,Nuneaton and Bedworth,West Midlands,37.2222222222222,
E00168277,North Warwickshire,West Midlands,83.7606837606838,
E00158271,Nuneaton and Bedworth,West Midlands,54.8192771084337,
E00168274,Walsall,West Midlands,50.9615384615385,
E00052226,Walsall,West Midlands,51.4492753623188,
E00158278,Nuneaton and Bedworth,West Midlands,68.4684684684685,
E00158277,Nuneaton and Bedworth,West Midlands,75.8333333333333,
E00052221,Walsall,West Midlands,47.1830985915493,
E00158275,Nuneaton and Bedworth,West Midlands,55.8232931726908,
E00158279,Nuneaton and Bedworth,West Midlands,49.1803278688525,
E00052225,Walsall,West Midlands,64.0287769784173,
E00050216,Sandwell,West Midlands,68.8,
E00049227,Dudley,West Midlands,96.1832061068702,
E00052228,Walsall,West Midlands,59.5419847328244,
E00050294,Sandwell,West Midlands,58.7786259541985,
E00050215,Sandwell,West Midlands,84.4660194174757,
E00049318,Dudley,West Midlands,60.5769230769231,
E00050520,Sandwell,West Midlands,41.0852713178295,
E00050521,Sandwell,West Midlands,47.8260869565217,
E00052577,Walsall,West Midlands,50.828729281768,
E00158512,Nuneaton and Bedworth,West Midlands,78.5,
E00052574,Walsall,West Midlands,82.7868852459016,
E00158593,Nuneaton and Bedworth,West Midlands,10.3448275862069,
E00052570,Walsall,West Midlands,56.6037735849057,
E00158592,Nuneaton and Bedworth,West Midlands,86.5248226950355,
E00158595,Nuneaton and Bedworth,West Midlands,84.3283582089552,
E00158513,Nuneaton and Bedworth,West Midlands,84.7682119205298,
E00158514,Nuneaton and Bedworth,West Midlands,74.1007194244604,
E00158518,Nuneaton and Bedworth,West Midlands,83.1632653061224,
E00049399,Dudley,West Midlands,42.6470588235294,
E00158591,Nuneaton and Bedworth,West Midlands,94.2857142857143,
E00158599,Nuneaton and Bedworth,West Midlands,96.2616822429907,
E00049576,Dudley,West Midlands,95.7627118644068,
E00158598,Nuneaton and Bedworth,West Midlands,95.2755905511811,
E00158510,Nuneaton and Bedworth,West Midlands,71.4285714285714,
E00049708,Dudley,West Midlands,89.4230769230769,
E00158516,Nuneaton and Bedworth,West Midlands,80.0995024875622,
E00049709,Dudley,West Midlands,88,
E00158597,Nuneaton and Bedworth,West Midlands,83.3333333333333,
E00049788,Dudley,West Midlands,32.8,
E00158517,Nuneaton and Bedworth,West Midlands,88.5416666666667,
E00048746,Coventry,West Midlands,35.2631578947368,
E00050091,Dudley,West Midlands,96.5217391304348,
E00158596,Nuneaton and Bedworth,West Midlands,92.3076923076923,
E00050096,Dudley,West Midlands,80.5555555555556,
E00050685,Sandwell,West Midlands,48.8188976377953,
E00050604,Sandwell,West Midlands,42.4,
E00050017,Dudley,West Midlands,58.8235294117647,
E00050683,Sandwell,West Midlands,57.3333333333333,
E00050836,Sandwell,West Midlands,73.469387755102,
E00050014,Dudley,West Midlands,68.1481481481482,
E00051079,Sandwell,West Midlands,2.59067357512953,
E00050835,Sandwell,West Midlands,67.741935483871,
E00050095,Dudley,West Midlands,82.1428571428571,
E00050832,Sandwell,West Midlands,33.75,
E00049646,Dudley,West Midlands,97.196261682243,
E00050012,Dudley,West Midlands,45.5882352941176,
E00050830,Sandwell,West Midlands,17.6470588235294,
E00050831,Sandwell,West Midlands,65.9574468085106,
E00050093,Dudley,West Midlands,98.2758620689655,
E00050838,Sandwell,West Midlands,65.9574468085106,
E00049640,Dudley,West Midlands,93.1623931623932,
E00050013,Dudley,West Midlands,78.6764705882353,
E00052474,Walsall,West Midlands,98.2142857142857,
E00052472,Walsall,West Midlands,96.9230769230769,
E00050092,Dudley,West Midlands,95.7627118644068,
E00052473,Walsall,West Midlands,80.8888888888889,
E00050010,Dudley,West Midlands,96.5277777777778,
E00052470,Walsall,West Midlands,86.8217054263566,
E00051771,Walsall,West Midlands,93.2885906040269,
E00052471,Walsall,West Midlands,85.3448275862069,
E00050426,Sandwell,West Midlands,89.4230769230769,
E00051779,Walsall,West Midlands,93.7931034482759,
E00050425,Sandwell,West Midlands,90.9722222222222,
E00050423,Sandwell,West Midlands,50.4761904761905,
E00050799,Sandwell,West Midlands,30.3703703703704,
E00050716,Sandwell,West Midlands,87.719298245614,
E00050718,Sandwell,West Midlands,64.5161290322581,
E00050797,Sandwell,West Midlands,72.463768115942,
E00050719,Sandwell,West Midlands,78.0141843971631,
E00050420,Sandwell,West Midlands,31.0077519379845,
E00050796,Sandwell,West Midlands,55.9322033898305,
E00050798,Sandwell,West Midlands,55.5555555555556,
E00050717,Sandwell,West Midlands,52.8455284552846,
E00049725,Dudley,West Midlands,92.4657534246575,
E00049723,Dudley,West Midlands,47.1544715447154,
E00050714,Sandwell,West Midlands,39.8550724637681,
E00050428,Sandwell,West Midlands,93.6619718309859,
E00050795,Sandwell,West Midlands,78.7610619469027,
E00049729,Dudley,West Midlands,62.0689655172414,
E00050794,Sandwell,West Midlands,48,
E00050715,Sandwell,West Midlands,92.2413793103448,
E00050626,Sandwell,West Midlands,84.1269841269841,
E00050429,Sandwell,West Midlands,89.6551724137931,
E00050625,Sandwell,West Midlands,36.5671641791045,
E00050629,Sandwell,West Midlands,63.5036496350365,
E00050620,Sandwell,West Midlands,73.5294117647059,
E00050621,Sandwell,West Midlands,57.4358974358974,
E00158612,Nuneaton and Bedworth,West Midlands,15.4545454545455,
E00050628,Sandwell,West Midlands,64.1666666666667,
E00049477,Dudley,West Midlands,85.8638743455497,
E00158613,Nuneaton and Bedworth,West Midlands,67.6923076923077,
E00158610,Nuneaton and Bedworth,West Midlands,46.3855421686747,
E00158611,Nuneaton and Bedworth,West Midlands,63.3333333333333,
E00048619,Coventry,West Midlands,82.7956989247312,
E00158616,Nuneaton and Bedworth,West Midlands,72.1739130434783,
E00158617,Nuneaton and Bedworth,West Midlands,60.5095541401274,
E00048698,Coventry,West Midlands,39.0625,
E00158614,Nuneaton and Bedworth,West Midlands,70.9401709401709,
E00050184,Sandwell,West Midlands,55.9322033898305,
E00158142,North Warwickshire,West Midlands,89.261744966443,
E00158615,Nuneaton and Bedworth,West Midlands,76.1194029850746,
E00158146,North Warwickshire,West Midlands,93.9655172413793,
E00158143,North Warwickshire,West Midlands,75,
E00158140,North Warwickshire,West Midlands,43.4426229508197,
E00158144,North Warwickshire,West Midlands,83.1932773109244,
E00158618,Nuneaton and Bedworth,West Midlands,37.5,
E00052134,Walsall,West Midlands,56.5217391304348,
E00158141,North Warwickshire,West Midlands,58.0645161290323,
E00050909,Sandwell,West Midlands,41.3461538461538,
E00050987,Sandwell,West Midlands,35.0877192982456,
E00050906,Sandwell,West Midlands,75.187969924812,
E00158619,Nuneaton and Bedworth,West Midlands,56.140350877193,
E00052131,Walsall,West Midlands,56.25,
E00050988,Sandwell,West Midlands,4.41176470588235,
E00050985,Sandwell,West Midlands,86.5546218487395,
E00050904,Sandwell,West Midlands,81.651376146789,
E00049953,Dudley,West Midlands,52.6785714285714,
E00050980,Sandwell,West Midlands,67.9389312977099,
E00049674,Dudley,West Midlands,96.09375,
E00050901,Sandwell,West Midlands,8.51063829787234,
E00051887,Walsall,West Midlands,64.0845070422535,
E00051884,Walsall,West Midlands,60.9022556390977,
E00048809,Coventry,West Midlands,23.0769230769231,
E00050858,Sandwell,West Midlands,53.030303030303,
E00048888,Coventry,West Midlands,34.9206349206349,
E00051888,Walsall,West Midlands,64.2857142857143,
E00049864,Dudley,West Midlands,89.041095890411,
E00048617,Coventry,West Midlands,81.5533980582524,
E00049066,Coventry,West Midlands,95.4545454545455,
E00049860,Dudley,West Midlands,94.1666666666667,
E00049047,Coventry,West Midlands,75.1633986928105,
E00050344,Sandwell,West Midlands,67.5213675213675,
E00049042,Coventry,West Midlands,82.2916666666667,
E00048696,Coventry,West Midlands,66.6666666666667,
E00050348,Sandwell,West Midlands,31.5384615384615,
E00048885,Coventry,West Midlands,41.2587412587413,
E00048804,Coventry,West Midlands,70.7317073170732,
E00052234,Walsall,West Midlands,56.6371681415929,
E00158332,Nuneaton and Bedworth,West Midlands,63.8157894736842,
E00052235,Walsall,West Midlands,91.5254237288136,
E00052233,Walsall,West Midlands,63.28125,
E00158333,Nuneaton and Bedworth,West Midlands,48.6238532110092,
E00052230,Walsall,West Midlands,41.9354838709677,
E00158330,Nuneaton and Bedworth,West Midlands,22.8346456692913,
E00049235,Dudley,West Midlands,63.7795275590551,
E00158331,Nuneaton and Bedworth,West Midlands,62.2222222222222,
E00158336,Nuneaton and Bedworth,West Midlands,7.85714285714286,
E00048248,Coventry,West Midlands,91.4529914529915,
E00158337,Nuneaton and Bedworth,West Midlands,42.1875,
E00158335,Nuneaton and Bedworth,West Midlands,30.9090909090909,
E00052544,Walsall,West Midlands,64.7058823529412,
E00158338,Nuneaton and Bedworth,West Midlands,59.1240875912409,
E00052545,Walsall,West Midlands,74.0458015267176,
E00158339,Nuneaton and Bedworth,West Midlands,28.0821917808219,
E00050536,Sandwell,West Midlands,40,
E00168240,Walsall,West Midlands,11.2,
E00158435,Nuneaton and Bedworth,West Midlands,87.7862595419847,
E00050537,Sandwell,West Midlands,32,
E00050446,Sandwell,West Midlands,80.1470588235294,
E00050534,Sandwell,West Midlands,39.5833333333333,
E00052549,Walsall,West Midlands,45.3703703703704,
E00168245,Walsall,West Midlands,27.4509803921569,
E00050444,Sandwell,West Midlands,48,
E00050535,Sandwell,West Midlands,37.3015873015873,
E00050533,Sandwell,West Midlands,72.5663716814159,
E00050443,Sandwell,West Midlands,35.2564102564103,
E00050531,Sandwell,West Midlands,53.6585365853659,
E00050538,Sandwell,West Midlands,31.25,
E00050441,Sandwell,West Midlands,84.6938775510204,
E00049544,Dudley,West Midlands,93.859649122807,
E00158432,Nuneaton and Bedworth,West Midlands,90.3448275862069,
E00049545,Dudley,West Midlands,57.1428571428571,
E00158430,Nuneaton and Bedworth,West Midlands,85,
E00158438,Nuneaton and Bedworth,West Midlands,61.0169491525424,
E00050633,Sandwell,West Midlands,84.0277777777778,
E00158431,Nuneaton and Bedworth,West Midlands,57.037037037037,
E00158437,Nuneaton and Bedworth,West Midlands,93.9655172413793,
E00172186,Coventry,West Midlands,97.2972972972973,
E00158434,Nuneaton and Bedworth,West Midlands,85.1851851851852,
E00158153,North Warwickshire,West Midlands,87.5,
E00050166,Dudley,West Midlands,91.1290322580645,
E00158151,North Warwickshire,West Midlands,76.1538461538461,
E00050160,Dudley,West Midlands,77.6923076923077,
E00050996,Sandwell,West Midlands,78.5714285714286,
E00050639,Sandwell,West Midlands,89.3129770992366,
E00050917,Sandwell,West Midlands,63.2,
E00158156,North Warwickshire,West Midlands,76,
E00050919,Sandwell,West Midlands,62.962962962963,
E00052184,Walsall,West Midlands,92.1686746987952,
E00050998,Sandwell,West Midlands,33.3333333333333,
E00048974,Coventry,West Midlands,71.4285714285714,
E00049920,Dudley,West Midlands,74.3119266055046,
E00049928,Dudley,West Midlands,70.7317073170732,
E00049185,Dudley,West Midlands,92.3664122137405,
E00049183,Dudley,West Midlands,82.051282051282,
E00049295,Dudley,West Midlands,3.35570469798658,
E00048227,Coventry,West Midlands,86.0655737704918,
E00049214,Dudley,West Midlands,80.9917355371901,
E00049297,Dudley,West Midlands,50,
E00049294,Dudley,West Midlands,43.859649122807,
E00049216,Dudley,West Midlands,91.9642857142857,
E00050995,Sandwell,West Midlands,62,
E00050944,Sandwell,West Midlands,47.5409836065574,
E00050946,Sandwell,West Midlands,61.3207547169811,
E00050942,Sandwell,West Midlands,60,
E00050726,Sandwell,West Midlands,64.7058823529412,
E00050724,Sandwell,West Midlands,72.7272727272727,
E00050943,Sandwell,West Midlands,68.5483870967742,
E00050725,Sandwell,West Midlands,88.034188034188,
E00050914,Sandwell,West Midlands,67.6829268292683,
E00050722,Sandwell,West Midlands,88.3333333333333,
E00050940,Sandwell,West Midlands,53.393665158371,
E00050941,Sandwell,West Midlands,15.3333333333333,
E00051797,Walsall,West Midlands,94.6153846153846,
E00050729,Sandwell,West Midlands,24.1379310344828,
E00050993,Sandwell,West Midlands,87.3949579831933,
E00050126,Dudley,West Midlands,91.6666666666667,
E00050124,Dudley,West Midlands,88.9830508474576,
E00050912,Sandwell,West Midlands,55.8333333333333,
E00050951,Sandwell,West Midlands,75.1937984496124,
E00050136,Dudley,West Midlands,66.4285714285714,
E00050125,Dudley,West Midlands,94.3548387096774,
E00050137,Dudley,West Midlands,65.7534246575342,
E00050992,Sandwell,West Midlands,91.5384615384615,
E00050131,Dudley,West Midlands,80.1470588235294,
E00050134,Dudley,West Midlands,28.0701754385965,
E00050135,Dudley,West Midlands,98.0392156862745,
E00049883,Dudley,West Midlands,51.2396694214876,
E00050132,Dudley,West Midlands,92.4812030075188,
E00050913,Sandwell,West Midlands,61.71875,
E00049802,Dudley,West Midlands,80.3738317757009,
E00050133,Dudley,West Midlands,29.0598290598291,
E00050130,Dudley,West Midlands,92.0863309352518,
E00049881,Dudley,West Midlands,93.0769230769231,
E00049800,Dudley,West Midlands,45.7943925233645,
E00051065,Sandwell,West Midlands,20.7920792079208,
E00051063,Sandwell,West Midlands,94.1666666666667,
E00049880,Dudley,West Midlands,64.3312101910828,
E00049801,Dudley,West Midlands,76.0683760683761,
E00158062,North Warwickshire,West Midlands,70.3296703296703,
E00049872,Dudley,West Midlands,79.4117647058823,
E00050355,Sandwell,West Midlands,31.404958677686,
E00049878,Dudley,West Midlands,96.6666666666667,
E00168302,Nuneaton and Bedworth,West Midlands,75,
E00049058,Coventry,West Midlands,96.1538461538462,
E00168300,Nuneaton and Bedworth,West Midlands,87.2727272727273,
E00048819,Coventry,West Midlands,83.0357142857143,
E00168301,Nuneaton and Bedworth,West Midlands,73.0769230769231,
E00048898,Coventry,West Midlands,71.1538461538462,
E00049889,Dudley,West Midlands,74.8031496062992,
E00052364,Walsall,West Midlands,41.3333333333333,
E00050350,Sandwell,West Midlands,24.8618784530387,
E00168304,Nuneaton and Bedworth,West Midlands,59.8130841121495,
E00050351,Sandwell,West Midlands,35.3333333333333,
E00050359,Sandwell,West Midlands,53.8461538461538,
E00158383,Nuneaton and Bedworth,West Midlands,84.8920863309353,
E00158302,Nuneaton and Bedworth,West Midlands,85.2713178294574,
E00158382,Nuneaton and Bedworth,West Midlands,55.9055118110236,
E00158303,Nuneaton and Bedworth,West Midlands,84.1666666666667,
E00049808,Dudley,West Midlands,65.3225806451613,
E00052365,Walsall,West Midlands,21.8390804597701,
E00158300,Nuneaton and Bedworth,West Midlands,77.6223776223776,
E00158381,Nuneaton and Bedworth,West Midlands,34.375,
E00158380,Nuneaton and Bedworth,West Midlands,77.0992366412214,
E00052362,Walsall,West Midlands,59.0551181102362,
E00158387,Nuneaton and Bedworth,West Midlands,96.09375,
E00052363,Walsall,West Midlands,43.1654676258993,
E00158306,Nuneaton and Bedworth,West Midlands,91.1111111111111,
E00158386,Nuneaton and Bedworth,West Midlands,93.3823529411765,
E00158307,Nuneaton and Bedworth,West Midlands,75.9615384615385,
E00052368,Walsall,West Midlands,46.551724137931,
E00050354,Sandwell,West Midlands,97.1014492753623,
E00048304,Coventry,West Midlands,59.0551181102362,
E00168253,Walsall,West Midlands,57.2727272727273,
E00048385,Coventry,West Midlands,66.8508287292818,
E00158254,North Warwickshire,West Midlands,85.5932203389831,
E00168255,Walsall,West Midlands,19.3798449612403,
E00158385,Nuneaton and Bedworth,West Midlands,85.8208955223881,
E00168258,Walsall,West Midlands,14.2857142857143,
E00158255,North Warwickshire,West Midlands,93.9130434782609,
E00168259,Walsall,West Midlands,72.4770642201835,
E00158304,Nuneaton and Bedworth,West Midlands,86.0869565217391,
E00052200,Walsall,West Midlands,92.3664122137405,
E00050264,Sandwell,West Midlands,5.10948905109489,
E00158258,North Warwickshire,West Midlands,76.6666666666667,
E00158250,North Warwickshire,West Midlands,93.8461538461538,
E00052201,Walsall,West Midlands,92.8,
E00158251,North Warwickshire,West Midlands,92.8571428571429,
E00052206,Walsall,West Midlands,95.1219512195122,
E00158384,Nuneaton and Bedworth,West Midlands,81.6666666666667,
E00158256,North Warwickshire,West Midlands,85.5855855855856,
E00158259,North Warwickshire,West Midlands,94.017094017094,
